return_date,product_id,store_id,quantity
12/20/1997,218,6,1
12/20/1997,281,6,1
12/20/1997,338,11,1
12/20/1997,372,11,1
12/20/1997,472,6,1
12/20/1997,616,6,2
12/20/1997,665,6,1
12/20/1997,735,11,1
12/20/1997,1039,11,1
12/20/1997,1040,6,1
12/20/1997,1174,6,1
12/20/1997,1243,11,2
12/20/1997,1265,24,1
12/20/1997,1279,24,1
12/20/1997,1402,6,2
12/20/1997,1403,11,1
12/20/1997,1455,11,1
12/21/1997,282,16,1
12/21/1997,610,17,1
12/21/1997,882,3,1
12/21/1997,911,3,1
12/21/1997,1001,17,2
12/21/1997,1169,16,1
12/21/1997,1312,3,1
12/21/1997,1321,16,1
12/21/1997,1410,16,1
12/21/1997,1464,16,1
12/21/1997,1469,3,1
12/21/1997,1473,17,1
12/21/1997,1486,3,1
12/22/1997,16,11,1
12/22/1997,58,13,1
12/22/1997,124,11,1
12/22/1997,127,11,1
12/22/1997,213,17,1
12/22/1997,238,13,1
12/22/1997,340,11,1
12/22/1997,362,11,1
12/22/1997,433,13,1
12/22/1997,522,17,2
12/22/1997,606,11,1
12/22/1997,773,17,1
12/22/1997,904,13,1
12/22/1997,914,17,1
12/22/1997,1083,11,1
12/22/1997,1144,11,2
12/22/1997,1417,13,1
12/23/1997,37,15,1
12/23/1997,611,15,1
12/23/1997,1146,15,1
12/24/1997,21,17,2
12/24/1997,311,17,1
12/24/1997,397,17,1
12/24/1997,688,17,1
12/24/1997,776,17,2
12/24/1997,979,17,1
12/24/1997,1012,17,1
12/24/1997,1094,17,1
12/24/1997,1366,17,1
12/25/1997,44,16,1
12/25/1997,681,16,1
12/25/1997,800,17,1
12/25/1997,911,17,2
12/25/1997,948,17,1
12/25/1997,1229,16,1
12/25/1997,1361,17,2
12/26/1997,144,16,1
12/26/1997,1500,16,2
12/27/1997,66,24,1
12/27/1997,91,24,1
12/27/1997,148,3,1
12/27/1997,360,24,1
12/27/1997,361,24,1
12/27/1997,389,24,2
12/27/1997,526,3,2
12/27/1997,964,24,1
12/27/1997,1020,3,1
12/27/1997,1043,24,2
12/27/1997,1255,23,1
12/28/1997,98,3,1
12/28/1997,225,13,1
12/28/1997,312,13,1
12/28/1997,658,3,1
12/28/1997,660,13,1
12/28/1997,809,3,2
12/28/1997,833,3,1
12/28/1997,1225,3,1
12/28/1997,1248,13,1
12/28/1997,1375,3,1
12/28/1997,1456,13,1
12/28/1997,1519,3,1
12/29/1997,214,6,1
12/29/1997,245,7,1
12/29/1997,309,6,1
12/29/1997,386,7,1
12/29/1997,935,6,1
12/29/1997,946,6,1
12/29/1997,972,6,1
01-01-98,249,10,1
01-01-98,455,10,1
01-01-98,1056,10,2
01-01-98,1091,10,1
01-01-98,1181,10,1
01-01-98,1456,10,1
01-02-98,310,13,1
01-02-98,564,4,1
01-02-98,702,4,1
01-02-98,710,10,1
01-02-98,716,10,2
01-02-98,767,4,1
01-02-98,843,13,1
01-02-98,879,4,1
01-02-98,1034,13,1
01-02-98,1084,4,2
01-02-98,1091,4,1
01-02-98,1155,10,1
01-02-98,1167,10,1
01-02-98,1319,10,1
01-03-98,327,7,2
01-03-98,380,7,1
01-03-98,559,7,2
01-03-98,638,7,1
01-03-98,696,17,1
01-03-98,772,15,1
01-03-98,887,7,1
01-03-98,1052,17,1
01-03-98,1118,15,1
01-03-98,1181,7,1
01-03-98,1208,17,1
01-03-98,1451,17,1
01-03-98,1556,15,1
01-04-98,344,8,1
01-04-98,364,8,1
01-04-98,457,16,1
01-04-98,470,8,1
01-04-98,524,16,1
01-04-98,581,8,2
01-04-98,863,17,1
01-04-98,1041,17,1
01-04-98,1235,8,1
01-04-98,1417,17,1
01-04-98,1508,8,1
01-05-98,14,7,1
01-05-98,106,12,1
01-05-98,163,4,1
01-05-98,189,4,1
01-05-98,296,12,1
01-05-98,373,4,1
01-05-98,396,4,1
01-05-98,432,19,1
01-05-98,509,12,2
01-05-98,660,19,1
01-05-98,888,6,1
01-05-98,915,4,1
01-05-98,1058,4,1
01-05-98,1201,7,1
01-05-98,1243,19,1
01-05-98,1379,4,1
01-05-98,1438,4,1
01-05-98,1487,6,2
01-05-98,1499,6,1
01-06-98,2,13,1
01-06-98,26,17,1
01-06-98,166,17,1
01-06-98,295,13,1
01-06-98,397,13,1
01-06-98,863,17,1
01-06-98,987,17,1
01-06-98,1230,17,1
01-06-98,1263,13,1
01-06-98,1335,17,1
01-06-98,1408,17,1
01-06-98,1412,17,1
01-06-98,1430,17,1
01-06-98,1497,17,1
01-06-98,1498,13,2
01-07-98,12,12,1
01-07-98,14,19,1
01-07-98,34,19,1
01-07-98,112,12,1
01-07-98,250,19,1
01-07-98,470,12,1
01-07-98,581,20,2
01-07-98,678,24,1
01-07-98,692,20,1
01-07-98,780,24,1
01-07-98,799,19,1
01-07-98,989,20,1
01-07-98,996,12,1
01-07-98,1194,24,1
01-07-98,1209,19,1
01-07-98,1346,24,1
01-07-98,1395,19,2
01-07-98,1438,19,1
01-09-98,46,18,2
01-09-98,484,3,2
01-09-98,597,19,1
01-09-98,668,3,2
01-09-98,789,18,1
01-09-98,892,19,2
01-09-98,895,18,2
01-09-98,982,9,1
01-09-98,984,3,1
01-09-98,1108,18,1
01-09-98,1356,23,1
01-09-98,1374,3,1
01-09-98,1487,9,1
01-09-98,1533,9,1
01-10-98,157,16,1
01-10-98,195,3,2
01-10-98,199,3,1
01-10-98,253,11,2
01-10-98,271,7,1
01-10-98,284,19,1
01-10-98,420,19,1
01-10-98,444,11,1
01-10-98,485,10,1
01-10-98,503,16,1
01-10-98,505,16,1
01-10-98,546,16,1
01-10-98,572,17,1
01-10-98,623,7,2
01-10-98,646,16,1
01-10-98,759,7,1
01-10-98,806,8,1
01-10-98,822,11,1
01-10-98,872,10,1
01-10-98,909,17,1
01-10-98,921,19,1
01-10-98,946,10,1
01-10-98,952,16,1
01-10-98,956,16,1
01-10-98,969,19,1
01-10-98,1069,7,2
01-10-98,1147,7,1
01-10-98,1177,8,1
01-10-98,1195,10,1
01-10-98,1203,3,1
01-10-98,1301,8,1
01-10-98,1373,8,2
01-10-98,1382,3,1
01-10-98,1468,17,1
01-10-98,1522,19,1
01-10-98,1546,8,1
01-11-98,123,20,1
01-11-98,173,20,1
01-11-98,498,13,1
01-11-98,843,16,1
01-11-98,1070,13,2
01-11-98,1188,13,1
01-11-98,1238,13,1
01-11-98,1288,16,2
01-11-98,1377,13,1
01-11-98,1430,13,1
01-12-98,15,8,1
01-12-98,27,8,1
01-12-98,69,8,1
01-12-98,182,6,1
01-12-98,216,6,2
01-12-98,221,8,1
01-12-98,293,8,2
01-12-98,295,6,1
01-12-98,383,10,1
01-12-98,459,1,1
01-12-98,502,8,1
01-12-98,505,1,1
01-12-98,532,8,1
01-12-98,571,3,1
01-12-98,588,8,2
01-12-98,600,10,1
01-12-98,662,1,2
01-12-98,688,3,1
01-12-98,692,8,1
01-12-98,708,1,1
01-12-98,712,8,1
01-12-98,747,1,1
01-12-98,758,21,1
01-12-98,822,3,2
01-12-98,866,8,1
01-12-98,887,10,1
01-12-98,975,8,2
01-12-98,1008,8,1
01-12-98,1031,8,1
01-12-98,1046,21,2
01-12-98,1055,10,2
01-12-98,1151,6,1
01-12-98,1157,1,1
01-12-98,1230,3,1
01-12-98,1351,3,1
01-12-98,1357,21,1
01-12-98,1362,1,1
01-12-98,1467,21,1
01-12-98,1477,1,1
01-12-98,1525,8,1
1/13/1998,48,1,1
1/13/1998,95,8,1
1/13/1998,404,23,1
1/13/1998,549,1,1
1/13/1998,562,8,1
1/13/1998,571,1,1
1/13/1998,631,20,1
1/13/1998,750,8,2
1/13/1998,794,8,2
1/13/1998,806,8,1
1/13/1998,867,1,1
1/13/1998,914,1,1
1/13/1998,1139,1,1
1/13/1998,1156,8,2
1/13/1998,1230,20,1
1/13/1998,1246,20,2
1/13/1998,1475,8,1
1/14/1998,148,23,1
1/14/1998,486,23,1
1/14/1998,624,23,1
1/14/1998,649,6,1
1/14/1998,1000,6,1
1/14/1998,1104,6,1
1/14/1998,1146,23,1
1/15/1998,156,21,1
1/15/1998,293,23,1
1/15/1998,320,11,1
1/15/1998,379,21,1
1/15/1998,422,21,2
1/15/1998,470,21,2
1/15/1998,540,21,1
1/15/1998,843,21,1
1/15/1998,887,21,1
1/15/1998,1045,21,1
1/15/1998,1202,11,1
1/15/1998,1285,23,1
1/15/1998,1308,21,2
1/15/1998,1321,11,2
1/15/1998,1383,21,1
1/15/1998,1432,11,1
1/15/1998,1551,21,2
1/16/1998,105,6,1
1/16/1998,211,15,1
1/16/1998,462,16,2
1/16/1998,560,4,1
1/16/1998,630,6,1
1/16/1998,746,6,1
1/16/1998,856,16,1
1/16/1998,931,15,1
1/16/1998,1073,6,1
1/16/1998,1334,16,1
1/16/1998,1367,15,1
1/16/1998,1482,15,1
1/17/1998,4,12,2
1/17/1998,22,12,1
1/17/1998,82,12,1
1/17/1998,129,1,1
1/17/1998,151,11,1
1/17/1998,262,11,1
1/17/1998,291,11,1
1/17/1998,342,11,1
1/17/1998,416,12,1
1/17/1998,461,11,1
1/17/1998,497,3,1
1/17/1998,512,3,1
1/17/1998,682,6,1
1/17/1998,728,12,1
1/17/1998,769,6,1
1/17/1998,822,6,2
1/17/1998,842,1,1
1/17/1998,893,6,1
1/17/1998,963,12,1
1/17/1998,965,23,1
1/17/1998,988,3,2
1/17/1998,993,4,1
1/17/1998,1009,4,2
1/17/1998,1014,24,1
1/17/1998,1176,1,1
1/17/1998,1242,1,1
1/17/1998,1249,12,1
1/17/1998,1250,4,1
1/17/1998,1397,1,1
1/17/1998,1441,12,1
1/17/1998,1483,23,1
1/17/1998,1484,12,1
1/17/1998,1490,23,1
1/17/1998,1526,1,1
1/17/1998,1558,24,1
1/18/1998,34,24,1
1/18/1998,220,8,1
1/18/1998,264,8,1
1/18/1998,278,24,1
1/18/1998,422,15,1
1/18/1998,511,24,1
1/18/1998,559,24,1
1/18/1998,679,8,1
1/18/1998,710,24,1
1/18/1998,808,8,1
1/18/1998,1131,8,1
1/18/1998,1375,8,1
1/18/1998,1422,8,2
1/19/1998,144,11,2
1/19/1998,469,12,1
1/19/1998,545,12,2
1/19/1998,749,7,1
1/19/1998,954,12,1
1/19/1998,1192,7,1
1/19/1998,1261,7,1
1/19/1998,1367,12,1
1/19/1998,1406,7,2
1/19/1998,1501,11,1
1/20/1998,62,7,1
1/20/1998,174,15,1
1/20/1998,341,15,1
1/20/1998,540,7,1
1/20/1998,678,15,2
1/20/1998,724,15,1
1/20/1998,855,7,1
1/20/1998,898,15,1
1/20/1998,1083,15,2
1/20/1998,1219,15,1
1/21/1998,723,16,2
1/21/1998,766,20,1
1/21/1998,900,16,1
1/21/1998,1377,20,1
1/21/1998,1479,21,1
1/22/1998,268,17,1
1/22/1998,387,21,1
1/22/1998,479,21,1
1/22/1998,578,21,2
1/22/1998,823,4,1
1/22/1998,1050,21,1
1/22/1998,1182,4,1
1/22/1998,1340,21,1
1/22/1998,1380,17,1
1/22/1998,1394,21,1
1/23/1998,47,10,1
1/23/1998,348,10,1
1/23/1998,703,10,1
1/23/1998,709,10,1
1/23/1998,1132,10,2
1/24/1998,47,15,2
1/24/1998,193,15,1
1/24/1998,267,21,1
1/24/1998,339,3,1
1/24/1998,395,3,2
1/24/1998,654,3,1
1/24/1998,700,21,1
1/24/1998,714,3,2
1/24/1998,816,21,1
1/24/1998,949,3,1
1/24/1998,963,3,1
1/24/1998,1033,21,1
1/24/1998,1039,3,2
1/24/1998,1104,3,1
1/24/1998,1165,15,1
1/24/1998,1187,15,2
1/24/1998,1215,3,1
1/24/1998,1317,3,1
1/25/1998,463,11,1
1/25/1998,541,18,1
1/25/1998,600,18,2
1/25/1998,817,11,1
1/25/1998,1383,11,2
1/26/1998,197,18,1
1/26/1998,573,9,1
1/26/1998,717,13,1
1/26/1998,1004,9,1
1/26/1998,1279,13,1
1/26/1998,1339,13,1
1/26/1998,1390,13,2
1/26/1998,1401,13,1
1/26/1998,1498,13,1
1/27/1998,427,24,1
1/27/1998,473,24,1
1/27/1998,505,24,1
1/27/1998,566,24,1
1/27/1998,777,19,1
1/27/1998,801,19,1
1/27/1998,870,24,2
1/27/1998,989,24,1
1/27/1998,1200,24,1
1/27/1998,1214,24,1
1/27/1998,1482,24,2
1/28/1998,61,9,1
1/28/1998,196,1,1
1/28/1998,293,1,1
1/28/1998,354,1,1
1/28/1998,358,1,2
1/28/1998,620,1,1
1/28/1998,786,1,1
1/28/1998,814,9,1
1/28/1998,981,9,1
1/28/1998,1372,1,1
1/29/1998,252,12,1
1/29/1998,476,18,1
1/29/1998,647,18,1
1/29/1998,658,13,1
1/29/1998,710,13,1
1/29/1998,833,13,1
1/29/1998,915,13,1
1/29/1998,1028,18,1
1/29/1998,1036,13,1
1/29/1998,1062,13,1
1/29/1998,1524,9,1
1/30/1998,368,24,1
1/30/1998,456,24,1
1/30/1998,845,24,1
1/30/1998,983,24,1
1/30/1998,1438,24,2
02-01-98,22,11,1
02-01-98,103,12,1
02-01-98,250,12,1
02-01-98,369,12,1
02-01-98,659,17,1
02-01-98,735,12,1
02-01-98,791,12,1
02-01-98,944,17,1
02-01-98,999,12,2
02-01-98,1033,17,1
02-01-98,1103,12,2
02-01-98,1118,12,1
02-01-98,1383,11,1
02-01-98,1384,11,2
02-01-98,1403,11,1
02-02-98,65,8,1
02-02-98,330,12,1
02-02-98,490,24,2
02-02-98,563,7,1
02-02-98,622,12,1
02-02-98,634,8,1
02-02-98,703,7,1
02-02-98,786,8,1
02-02-98,816,24,1
02-02-98,899,8,1
02-02-98,903,12,1
02-02-98,943,24,1
02-02-98,1146,12,1
02-02-98,1220,24,1
02-02-98,1356,24,1
02-02-98,1358,7,1
02-02-98,1426,24,1
02-03-98,643,9,1
02-03-98,713,3,1
02-03-98,718,3,1
02-03-98,724,3,2
02-03-98,900,3,1
02-04-98,67,15,1
02-04-98,114,4,1
02-04-98,416,9,1
02-04-98,547,4,1
02-04-98,606,9,1
02-04-98,916,9,1
02-04-98,940,4,2
02-04-98,1268,9,1
02-04-98,1348,4,1
02-05-98,46,7,1
02-05-98,70,11,1
02-05-98,93,11,1
02-05-98,463,15,1
02-05-98,471,15,2
02-05-98,639,21,1
02-05-98,734,15,2
02-05-98,785,15,1
02-05-98,951,11,1
02-05-98,1046,11,1
02-05-98,1139,7,1
02-05-98,1153,15,1
02-05-98,1165,11,1
02-05-98,1405,21,2
02-05-98,1497,11,1
02-06-98,9,24,2
02-06-98,126,8,1
02-06-98,142,24,1
02-06-98,206,8,2
02-06-98,235,7,1
02-06-98,247,17,1
02-06-98,266,23,1
02-06-98,274,17,1
02-06-98,288,20,1
02-06-98,296,8,1
02-06-98,302,24,1
02-06-98,374,8,1
02-06-98,415,4,1
02-06-98,440,4,1
02-06-98,491,17,1
02-06-98,495,24,1
02-06-98,512,23,1
02-06-98,552,7,1
02-06-98,590,17,1
02-06-98,601,4,1
02-06-98,608,8,1
02-06-98,668,17,1
02-06-98,749,17,2
02-06-98,947,9,1
02-06-98,968,8,1
02-06-98,983,9,1
02-06-98,991,8,1
02-06-98,1068,17,1
02-06-98,1075,9,1
02-06-98,1138,24,1
02-06-98,1283,4,2
02-06-98,1314,17,1
02-06-98,1339,8,1
02-06-98,1350,20,1
02-06-98,1353,8,1
02-06-98,1408,20,1
02-06-98,1446,9,1
02-06-98,1462,23,1
02-07-98,83,1,1
02-07-98,300,1,1
02-07-98,702,4,2
02-07-98,703,8,1
02-07-98,758,12,1
02-07-98,1106,8,2
02-07-98,1157,12,1
02-07-98,1301,1,1
02-07-98,1319,4,1
02-07-98,1322,12,2
02-07-98,1331,12,1
02-07-98,1348,1,1
02-07-98,1407,4,1
02-07-98,1409,4,1
02-07-98,1417,12,2
02-07-98,1484,4,2
02-07-98,1498,12,1
02-07-98,1513,1,1
02-07-98,1552,4,1
02-08-98,196,17,1
02-08-98,231,16,1
02-08-98,469,16,1
02-08-98,478,16,1
02-08-98,552,17,1
02-08-98,564,17,2
02-08-98,590,17,1
02-08-98,701,17,1
02-08-98,784,17,2
02-08-98,833,17,1
02-08-98,917,16,2
02-08-98,974,10,1
02-08-98,1073,16,1
02-08-98,1080,10,1
02-08-98,1166,10,1
02-08-98,1427,16,1
02-08-98,1445,17,1
02-09-98,26,1,2
02-09-98,62,1,2
02-09-98,86,12,1
02-09-98,112,6,2
02-09-98,182,11,1
02-09-98,240,23,1
02-09-98,258,12,1
02-09-98,299,12,1
02-09-98,313,12,1
02-09-98,338,1,1
02-09-98,383,11,1
02-09-98,397,12,1
02-09-98,441,11,1
02-09-98,460,11,1
02-09-98,462,11,1
02-09-98,551,23,1
02-09-98,588,12,1
02-09-98,681,12,1
02-09-98,861,1,2
02-09-98,941,6,1
02-09-98,948,23,2
02-09-98,1083,23,1
02-09-98,1120,11,1
02-09-98,1169,12,1
02-09-98,1292,12,1
02-09-98,1395,11,1
02-10-98,207,16,1
02-10-98,226,3,1
02-10-98,362,13,1
02-10-98,378,3,2
02-10-98,401,3,1
02-10-98,871,13,1
02-10-98,1006,13,1
02-10-98,1029,13,1
02-10-98,1362,13,2
02-10-98,1539,13,1
02-10-98,1540,13,1
02-11-98,3,11,2
02-11-98,192,18,2
02-11-98,328,19,1
02-11-98,330,24,1
02-11-98,475,24,1
02-11-98,581,19,2
02-11-98,607,11,2
02-11-98,837,19,1
02-11-98,871,19,1
02-11-98,880,23,1
02-11-98,923,24,2
02-11-98,985,11,2
02-11-98,988,11,1
02-11-98,1022,18,1
02-11-98,1059,24,1
02-11-98,1085,19,2
02-11-98,1117,23,1
02-11-98,1168,19,1
02-11-98,1204,19,1
02-11-98,1250,11,2
02-11-98,1467,23,2
02-11-98,1470,24,2
02-11-98,1550,19,1
02-12-98,204,21,1
02-12-98,263,10,1
02-12-98,274,21,2
02-12-98,289,21,1
02-12-98,305,10,1
02-12-98,483,10,1
02-12-98,707,21,1
02-12-98,825,21,1
02-12-98,913,10,1
02-12-98,1243,10,1
02-12-98,1298,21,1
02-12-98,1327,21,1
02-12-98,1333,10,2
02-12-98,1393,10,1
2/13/1998,45,7,2
2/13/1998,89,7,1
2/13/1998,129,7,1
2/13/1998,175,21,1
2/13/1998,256,12,1
2/13/1998,342,8,1
2/13/1998,353,16,1
2/13/1998,397,7,1
2/13/1998,572,7,1
2/13/1998,578,21,1
2/13/1998,661,12,1
2/13/1998,699,7,1
2/13/1998,770,7,1
2/13/1998,813,7,1
2/13/1998,929,12,1
2/13/1998,958,8,1
2/13/1998,993,12,1
2/13/1998,1034,21,1
2/13/1998,1052,7,1
2/13/1998,1076,21,1
2/13/1998,1165,8,2
2/13/1998,1185,12,1
2/13/1998,1358,7,1
2/13/1998,1378,12,2
2/13/1998,1406,16,1
2/13/1998,1410,12,1
2/13/1998,1448,16,1
2/13/1998,1516,7,1
2/14/1998,190,21,1
2/14/1998,222,21,1
2/14/1998,323,21,2
2/14/1998,375,21,1
2/14/1998,774,21,1
2/14/1998,871,21,2
2/14/1998,1327,3,1
2/15/1998,130,6,1
2/15/1998,137,1,1
2/15/1998,236,1,2
2/15/1998,276,24,1
2/15/1998,416,24,2
2/15/1998,572,1,1
2/15/1998,642,6,1
2/15/1998,673,24,1
2/15/1998,767,23,1
2/15/1998,837,24,1
2/15/1998,934,1,1
2/15/1998,1158,23,1
2/15/1998,1294,23,1
2/15/1998,1294,6,1
2/15/1998,1546,6,2
2/15/1998,1548,24,1
2/16/1998,405,18,1
2/16/1998,592,18,1
2/16/1998,742,18,1
2/16/1998,955,18,1
2/17/1998,86,17,1
2/17/1998,133,4,1
2/17/1998,166,1,1
2/17/1998,177,3,1
2/17/1998,279,3,1
2/17/1998,311,17,1
2/17/1998,426,17,2
2/17/1998,596,13,1
2/17/1998,694,17,2
2/17/1998,703,1,1
2/17/1998,968,13,1
2/17/1998,1157,3,1
2/17/1998,1211,1,2
2/17/1998,1288,13,1
2/17/1998,1378,1,1
2/17/1998,1387,3,1
2/17/1998,1441,17,2
2/19/1998,44,6,1
2/19/1998,74,1,1
2/19/1998,81,17,2
2/19/1998,133,23,2
2/19/1998,141,17,1
2/19/1998,161,3,1
2/19/1998,166,1,2
2/19/1998,202,17,1
2/19/1998,396,15,2
2/19/1998,458,17,1
2/19/1998,719,6,1
2/19/1998,720,6,1
2/19/1998,995,6,1
2/19/1998,1024,18,1
2/19/1998,1143,1,2
2/19/1998,1174,1,1
2/19/1998,1193,6,1
2/19/1998,1220,23,1
2/19/1998,1301,17,1
2/19/1998,1304,17,1
2/19/1998,1355,17,1
2/19/1998,1388,17,1
2/19/1998,1451,6,1
2/19/1998,1490,6,1
2/19/1998,1515,15,1
2/19/1998,1535,3,2
2/19/1998,1540,18,1
2/20/1998,47,20,1
2/20/1998,299,7,1
2/20/1998,361,7,1
2/20/1998,361,19,1
2/20/1998,419,7,1
2/20/1998,533,7,1
2/20/1998,763,19,1
2/20/1998,1048,19,1
2/20/1998,1112,19,1
2/20/1998,1179,19,1
2/21/1998,162,15,1
2/21/1998,342,6,2
2/21/1998,520,6,1
2/21/1998,545,16,1
2/21/1998,819,16,1
2/21/1998,866,16,1
2/21/1998,1176,16,1
2/21/1998,1207,15,1
2/21/1998,1398,16,1
2/22/1998,116,13,1
2/22/1998,307,13,1
2/22/1998,343,10,1
2/22/1998,524,13,1
2/22/1998,586,19,1
2/22/1998,689,13,1
2/22/1998,730,10,2
2/22/1998,797,10,1
2/22/1998,816,9,1
2/22/1998,850,8,1
2/22/1998,1003,8,1
2/22/1998,1050,13,1
2/22/1998,1154,10,1
2/22/1998,1157,8,1
2/22/1998,1185,10,1
2/22/1998,1337,10,1
2/22/1998,1359,19,1
2/22/1998,1427,8,1
2/22/1998,1498,8,2
2/22/1998,1534,10,1
2/22/1998,1536,19,1
2/23/1998,111,19,1
2/23/1998,137,4,1
2/23/1998,469,4,1
2/23/1998,584,10,1
2/23/1998,588,19,1
2/23/1998,836,19,1
2/23/1998,954,4,1
2/23/1998,1164,4,1
2/23/1998,1291,4,1
2/23/1998,1294,10,1
2/23/1998,1295,10,1
2/25/1998,61,13,2
2/25/1998,93,20,1
2/25/1998,121,20,1
2/25/1998,516,20,1
2/25/1998,583,13,1
2/25/1998,775,13,1
2/25/1998,793,20,1
2/25/1998,921,15,1
2/25/1998,1264,20,1
2/25/1998,1335,15,1
2/25/1998,1364,15,1
2/26/1998,48,21,2
2/26/1998,172,21,1
2/26/1998,350,21,2
2/26/1998,522,21,1
2/26/1998,680,11,1
2/26/1998,771,21,1
2/26/1998,1002,21,1
2/26/1998,1102,11,1
2/27/1998,32,19,1
2/27/1998,81,13,1
2/27/1998,107,18,1
2/27/1998,219,13,1
2/27/1998,256,10,2
2/27/1998,307,19,1
2/27/1998,396,18,1
2/27/1998,400,19,1
2/27/1998,467,10,2
2/27/1998,496,10,2
2/27/1998,540,20,1
2/27/1998,573,19,1
2/27/1998,591,18,1
2/27/1998,783,19,2
2/27/1998,845,10,1
2/27/1998,1222,19,2
2/28/1998,181,16,1
2/28/1998,277,16,1
2/28/1998,507,16,1
2/28/1998,539,16,1
2/28/1998,656,16,1
2/28/1998,1142,16,1
2/28/1998,1388,16,1
03-02-98,232,13,1
03-02-98,280,3,1
03-02-98,342,3,1
03-02-98,345,4,2
03-02-98,375,3,1
03-02-98,545,4,1
03-02-98,550,15,2
03-02-98,674,3,1
03-02-98,782,4,1
03-02-98,954,3,1
03-02-98,1001,21,1
03-02-98,1106,3,1
03-02-98,1164,3,1
03-02-98,1168,3,1
03-02-98,1218,13,1
03-02-98,1292,21,2
03-02-98,1337,4,2
03-02-98,1383,3,1
03-02-98,1551,4,1
03-03-98,40,7,1
03-03-98,129,8,2
03-03-98,199,24,2
03-03-98,250,7,1
03-03-98,351,13,1
03-03-98,373,7,1
03-03-98,383,8,1
03-03-98,522,13,1
03-03-98,667,10,1
03-03-98,667,18,1
03-03-98,726,8,1
03-03-98,869,10,1
03-03-98,911,7,2
03-03-98,931,24,1
03-03-98,936,8,1
03-03-98,974,8,1
03-03-98,1012,8,1
03-03-98,1102,8,2
03-03-98,1377,8,1
03-03-98,1461,10,1
03-05-98,63,8,1
03-05-98,233,7,1
03-05-98,321,8,1
03-05-98,332,8,1
03-05-98,399,17,2
03-05-98,574,8,1
03-05-98,576,10,1
03-05-98,583,7,1
03-05-98,727,17,1
03-05-98,924,7,1
03-05-98,1045,8,1
03-05-98,1051,17,1
03-05-98,1071,7,1
03-05-98,1100,7,2
03-05-98,1129,7,1
03-05-98,1161,17,2
03-05-98,1179,17,1
03-05-98,1185,10,1
03-05-98,1342,10,1
03-05-98,1386,10,1
03-05-98,1487,17,1
03-05-98,1491,8,1
03-06-98,311,3,1
03-06-98,392,4,1
03-06-98,406,13,1
03-06-98,492,13,1
03-06-98,497,4,1
03-06-98,501,16,1
03-06-98,528,4,1
03-06-98,655,16,1
03-06-98,711,4,2
03-06-98,927,16,1
03-06-98,994,13,1
03-06-98,1092,4,1
03-06-98,1246,13,2
03-06-98,1290,4,1
03-06-98,1475,13,1
03-07-98,4,10,2
03-07-98,53,16,1
03-07-98,109,16,1
03-07-98,120,16,1
03-07-98,277,16,1
03-07-98,323,16,1
03-07-98,594,10,2
03-07-98,666,10,2
03-07-98,669,16,1
03-07-98,1156,16,1
03-07-98,1317,10,1
03-07-98,1479,16,1
03-07-98,1504,16,2
03-08-98,38,21,1
03-08-98,112,19,1
03-08-98,163,21,1
03-08-98,197,20,1
03-08-98,220,19,1
03-08-98,561,21,1
03-08-98,574,20,2
03-08-98,947,20,1
03-08-98,1072,19,2
03-08-98,1228,21,1
03-08-98,1413,20,1
03-09-98,36,7,1
03-09-98,70,16,1
03-09-98,215,7,1
03-09-98,246,7,1
03-09-98,331,18,2
03-09-98,377,23,1
03-09-98,544,15,1
03-09-98,712,6,2
03-09-98,730,16,1
03-09-98,749,23,1
03-09-98,790,6,2
03-09-98,832,16,2
03-09-98,863,16,1
03-09-98,982,16,2
03-09-98,1018,16,2
03-09-98,1042,15,2
03-09-98,1166,7,1
03-09-98,1281,6,2
03-09-98,1308,15,1
03-09-98,1380,7,1
03-09-98,1537,15,1
03-10-98,15,3,1
03-10-98,80,8,1
03-10-98,154,3,1
03-10-98,273,19,1
03-10-98,387,23,1
03-10-98,450,19,2
03-10-98,473,19,1
03-10-98,558,21,1
03-10-98,712,23,1
03-10-98,788,21,2
03-10-98,824,18,1
03-10-98,842,8,2
03-10-98,1106,23,1
03-10-98,1154,8,2
03-10-98,1181,8,1
03-10-98,1228,21,1
03-10-98,1313,8,2
03-10-98,1332,19,1
03-10-98,1372,8,1
03-10-98,1384,23,2
03-10-98,1434,3,1
03-10-98,1519,21,2
03-10-98,1542,8,1
03-11-98,75,12,2
03-11-98,138,21,1
03-11-98,155,21,1
03-11-98,170,21,2
03-11-98,218,17,1
03-11-98,503,21,1
03-11-98,525,21,1
03-11-98,619,21,1
03-11-98,631,12,2
03-11-98,712,12,2
03-11-98,825,17,1
03-11-98,966,21,1
03-11-98,1022,12,1
03-11-98,1084,17,1
03-11-98,1128,21,1
03-11-98,1134,12,1
03-11-98,1166,17,1
03-11-98,1202,12,1
03-11-98,1334,21,1
03-11-98,1472,12,2
03-12-98,180,9,2
03-12-98,264,11,1
03-12-98,264,11,1
03-12-98,298,11,2
03-12-98,306,12,1
03-12-98,323,11,1
03-12-98,372,12,1
03-12-98,433,20,1
03-12-98,434,12,2
03-12-98,661,20,1
03-12-98,786,12,1
03-12-98,795,20,1
03-12-98,942,12,1
03-12-98,1039,9,1
03-12-98,1201,11,1
03-12-98,1317,12,1
03-12-98,1336,12,1
3/13/1998,532,9,1
3/13/1998,1403,9,1
3/14/1998,307,4,1
3/14/1998,471,4,1
